idx	wavile	kind	segment	sentenceidx	wordidx	phonemeidx	timemeg	timeds	timechapter	timesentence	duration
3209	segments/	phoneme	uw_E	30.0	2.0	1.0	297.85400000000004	297.856	268.11800000000005	1.1700000000000002	0.07
3210	segments/	word	been	30.0	3.0		297.92400000000004	297.924	268.18800000000005	1.24	0.22
3211	segments/	phoneme	b_B	30.0	3.0	0.0	297.92400000000004	297.924	268.18800000000005	1.24	0.04
3212	segments/	phoneme	ih_I	30.0	3.0	1.0	297.964	297.964	268.228	1.28	0.08
3213	segments/	phoneme	n_E	30.0	3.0	2.0	298.04400000000004	298.044	268.30800000000005	1.36	0.1
3214	segments/	word	doing	30.0	4.0		298.15400000000005	298.156	268.41800000000006	1.47	0.37
3215	segments/	phoneme	d_B	30.0	4.0	0.0	298.15400000000005	298.156	268.41800000000006	1.47	0.1
3216	segments/	phoneme	uw_I	30.0	4.0	1.0	298.254	298.256	268.51800000000003	1.57	0.1
3217	segments/	phoneme	ih_I	30.0	4.0	2.0	298.35400000000004	298.356	268.61800000000005	1.6700000000000002	0.09
3218	segments/	phoneme	ng_E	30.0	4.0	3.0	298.444	298.444	268.708	1.7600000000000002	0.08
3219	segments/	word	with	30.0	5.0		298.524	298.524	268.788	1.84	0.12
3220	segments/	phoneme	w_B	30.0	5.0	0.0	298.524	298.524	268.788	1.84	0.03
3221	segments/	phoneme	ih_I	30.0	5.0	1.0	298.55400000000003	298.556	268.81800000000004	1.87	0.03
3222	segments/	phoneme	th_E	30.0	5.0	2.0	298.584	298.584	268.848	1.9000000000000001	0.06
3223	segments/	word	yourself	30.0	6.0		298.644	298.644	268.908	1.96	0.45
3224	segments/	phoneme	y_B	30.0	6.0	0.0	298.644	298.644	268.908	1.96	0.05
3225	segments/	phoneme	ao_I	30.0	6.0	1.0	298.694	298.692	268.958	2.01	0.07
3226	segments/	phoneme	r_I	30.0	6.0	2.0	298.764	298.764	269.028	2.0799999999999996	0.07
3227	segments/	phoneme	s_I	30.0	6.0	3.0	298.834	298.832	269.098	2.1499999999999995	0.08
3228	segments/	phoneme	eh_I	30.0	6.0	4.0	298.91400000000004	298.916	269.17800000000005	2.2299999999999995	0.07
3229	segments/	phoneme	l_I	30.0	6.0	5.0	298.98400000000004	298.984	269.24800000000005	2.2999999999999994	0.07
3230	segments/	phoneme	f_E	30.0	6.0	6.0	299.05400000000003	299.056	269.31800000000004	2.369999999999999	0.04
3231	segments/	word	Watson	30.0	7.0		299.10400000000004	299.104	269.36800000000005	2.42	0.6
3232	segments/	phoneme	w_B	30.0	7.0	0.0	299.10400000000004	299.104	269.36800000000005	2.42	0.15
3233	segments/	phoneme	aa_I	30.0	7.0	1.0	299.254	299.256	269.51800000000003	2.57	0.06
3234	segments/	phoneme	t_I	30.0	7.0	2.0	299.314	299.316	269.57800000000003	2.63	0.07
3235	segments/	phoneme	s_I	30.0	7.0	3.0	299.384	299.384	269.648	2.6999999999999997	0.06
3236	segments/	phoneme	ah_I	30.0	7.0	4.0	299.444	299.444	269.708	2.76	0.09
3237	segments/	phoneme	n_E	30.0	7.0	5.0	299.53400000000005	299.536	269.79800000000006	2.8499999999999996	0.17
3238	segments/	silence					299.704	299.704	269.968	3.02	0.31
3239	segments/	word	he	30.0	8.0		300.014	300.012	270.278	3.33	0.18
3240	segments/	phoneme	hh_B	30.0	8.0	0.0	300.014	300.012	270.278	3.33	0.1
3241	segments/	phoneme	iy_E	30.0	8.0	1.0	300.11400000000003	300.116	270.37800000000004	3.43	0.08
3242	segments/	word	asked	30.0	9.0		300.194	300.192	270.458	3.51	0.3
3243	segments/	phoneme	ae_B	30.0	9.0	0.0	300.194	300.192	270.458	3.51	0.13
3244	segments/	phoneme	s_I	30.0	9.0	1.0	300.324	300.324	270.588	3.6399999999999997	0.09
3245	segments/	phoneme	t_E	30.0	9.0	2.0	300.41400000000004	300.416	270.67800000000005	3.7299999999999995	0.08
3246	segments/	word	in	30.0	10.0		300.494	300.496	270.75800000000004	3.81	0.25
3247	segments/	phoneme	ih_B	30.0	10.0	0.0	300.494	300.496	270.75800000000004	3.81	0.05
3248	segments/	phoneme	n_E	30.0	10.0	1.0	300.54400000000004	300.544	270.80800000000005	3.86	0.2
3249	segments/	word	undisguised	30.0	11.0		300.79400000000004	300.796	271.05800000000005	4.11	0.86
3250	segments/	phoneme	oov_S	30.0	11.0	0.0	300.79400000000004	300.796	271.05800000000005	4.11	0.86
3251	segments/	word	wonder	30.0	12.0		301.67400000000004	301.676	271.93800000000005	4.99	0.39
3252	segments/	phoneme	w_B	30.0	12.0	0.0	301.67400000000004	301.676	271.93800000000005	4.99	0.08
3253	segments/	phoneme	ah_I	30.0	12.0	1.0	301.754	301.756	272.01800000000003	5.07	0.06
3254	segments/	phoneme	n_I	30.0	12.0	2.0	301.814	301.816	272.07800000000003	5.13	0.07
3255	segments/	phoneme	d_I	30.0	12.0	3.0	301.884	301.884	272.148	5.2	0.07
3256	segments/	phoneme	er_E	30.0	12.0	4.0	301.954	301.952	272.218	5.2700000000000005	0.11
3257	segments/	silence					302.064	302.064	272.32800000000003	5.38	0.35
3258	segments/	word	as	30.0	13.0		302.41400000000004	302.416	272.67800000000005	5.73	0.17
3259	segments/	phoneme	ae_B	30.0	13.0	0.0	302.41400000000004	302.416	272.67800000000005	5.73	0.11
3260	segments/	phoneme	z_E	30.0	13.0	1.0	302.524	302.524	272.788	5.840000000000001	0.06
3261	segments/	word	we	30.0	14.0		302.584	302.584	272.848	5.9	0.14
3262	segments/	phoneme	w_B	30.0	14.0	0.0	302.584	302.584	272.848	5.9	0.07
3263	segments/	phoneme	iy_E	30.0	14.0	1.0	302.65400000000005	302.656	272.91800000000006	5.970000000000001	0.07
3264	segments/	word	rattled	30.0	15.0		302.72400000000005	302.724	272.98800000000006	6.04	0.36
3265	segments/	phoneme	r_B	30.0	15.0	0.0	302.72400000000005	302.724	272.98800000000006	6.04	0.09
3266	segments/	phoneme	ae_I	30.0	15.0	1.0	302.814	302.816	273.07800000000003	6.13	0.09
3267	segments/	phoneme	t_I	30.0	15.0	2.0	302.90400000000005	302.904	273.16800000000006	6.22	0.02
3268	segments/	phoneme	ah_I	30.0	15.0	3.0	302.92400000000004	302.924	273.18800000000005	6.239999999999999	0.07
3269	segments/	phoneme	l_I	30.0	15.0	4.0	302.994	302.996	273.25800000000004	6.31	0.08
3270	segments/	phoneme	d_E	30.0	15.0	5.0	303.074	303.072	273.338	6.39	0.01
3271	segments/	word	through	30.0	16.0		303.084	303.084	273.348	6.4	0.17
3272	segments/	phoneme	th_B	30.0	16.0	0.0	303.084	303.084	273.348	6.4	0.09
3273	segments/	phoneme	r_I	30.0	16.0	1.0	303.17400000000004	303.176	273.43800000000005	6.49	0.03
3274	segments/	phoneme	uw_E	30.0	16.0	2.0	303.204	303.204	273.468	6.5200000000000005	0.05
3275	segments/	word	the	30.0	17.0		303.254	303.256	273.51800000000003	6.57	0.1
3276	segments/	phoneme	dh_B	30.0	17.0	0.0	303.254	303.256	273.51800000000003	6.57	0.05
3277	segments/	phoneme	ah_E	30.0	17.0	1.0	303.30400000000003	303.304	273.56800000000004	6.62	0.05
3278	segments/	word	crowded	30.0	18.0		303.35400000000004	303.356	273.61800000000005	6.67	0.4
3279	segments/	phoneme	k_B	30.0	18.0	0.0	303.35400000000004	303.356	273.61800000000005	6.67	0.08
3280	segments/	phoneme	r_I	30.0	18.0	1.0	303.434	303.436	273.69800000000004	6.75	0.07
3281	segments/	phoneme	aw_I	30.0	18.0	2.0	303.504	303.504	273.76800000000003	6.82	0.09
3282	segments/	phoneme	d_I	30.0	18.0	3.0	303.59400000000005	303.596	273.85800000000006	6.91	0.03
3283	segments/	phoneme	ih_I	30.0	18.0	4.0	303.624	303.624	273.88800000000003	6.94	0.06
3284	segments/	phoneme	d_E	30.0	18.0	5.0	303.684	303.684	273.94800000000004	7.0	0.07
3285	segments/	word	London	30.0	19.0		303.754	303.756	274.01800000000003	7.07	0.31
3286	segments/	phoneme	l_B	30.0	19.0	0.0	303.754	303.756	274.01800000000003	7.07	0.05
3287	segments/	phoneme	ah_I	30.0	19.0	1.0	303.80400000000003	303.804	274.06800000000004	7.12	0.06
3288	segments/	phoneme	n_I	30.0	19.0	2.0	303.86400000000003	303.864	274.12800000000004	7.18	0.01
3289	segments/	phoneme	d_I	30.0	19.0	3.0	303.874	303.876	274.13800000000003	7.1899999999999995	0.06
3290	segments/	phoneme	ah_I	30.0	19.0	4.0	303.934	303.936	274.19800000000004	7.249999999999999	0.06
3291	segments/	phoneme	n_E	30.0	19.0	5.0	303.994	303.996	274.25800000000004	7.309999999999999	0.07
3292	segments/	word	streets	30.0	20.0		304.064	304.064	274.32800000000003	7.38	0.52
3293	segments/	phoneme	s_B	30.0	20.0	0.0	304.064	304.064	274.32800000000003	7.38	0.06
3294	segments/	phoneme	t_I	30.0	20.0	1.0	304.124	304.124	274.38800000000003	7.4399999999999995	0.08
3295	segments/	phoneme	r_I	30.0	20.0	2.0	304.204	304.204	274.468	7.52	0.05
3296	segments/	phoneme	iy_I	30.0	20.0	3.0	304.254	304.256	274.51800000000003	7.569999999999999	0.08
3297	segments/	phoneme	t_I	30.0	20.0	4.0	304.334	304.332	274.598	7.6499999999999995	0.07
3298	segments/	phoneme	s_E	30.0	20.0	5.0	304.40400000000005	304.404	274.66800000000006	7.72	0.18
3299	segments/	silence					304.66	304.66	274.903		0.501
3300	segments/	word	You	31.0	0.0		305.176	305.176	275.404	0.0	0.32
3301	segments/	phoneme	y_B	31.0	0.0	0.0	305.176	305.176	275.404	0.0	0.14
3302	segments/	phoneme	uw_E	31.0	0.0	1.0	305.316	305.316	275.544	0.14	0.18
3303	segments/	word	are	31.0	1.0		305.496	305.496	275.724	0.32	0.21
3304	segments/	phoneme	aa_B	31.0	1.0	0.0	305.496	305.496	275.724	0.32	0.13
3305	segments/	phoneme	r_E	31.0	1.0	1.0	305.626	305.624	275.854	0.45	0.08
3306	segments/	word	as	31.0	2.0		305.70599999999996	305.704	275.93399999999997	0.53	0.24
3307	segments/	phoneme	eh_B	31.0	2.0	0.0	305.70599999999996	305.704	275.93399999999997	0.53	0.06
3308	segments/	phoneme	z_E	31.0	2.0	1.0	305.76599999999996	305.764	275.99399999999997	0.5900000000000001	0.18
3309	segments/	word	thin	31.0	3.0		305.95599999999996	305.956	276.18399999999997	0.78	0.27
3310	segments/	phoneme	th_B	31.0	3.0	0.0	305.95599999999996	305.956	276.18399999999997	0.78	0.16
3311	segments/	phoneme	ih_I	31.0	3.0	1.0	306.116	306.116	276.344	0.9400000000000001	0.08
3312	segments/	phoneme	n_E	31.0	3.0	2.0	306.19599999999997	306.196	276.424	1.02	0.03
3313	segments/	word	as	31.0	4.0		306.226	306.224	276.454	1.05	0.16
3314	segments/	phoneme	eh_B	31.0	4.0	0.0	306.226	306.224	276.454	1.05	0.09
3315	segments/	phoneme	z_E	31.0	4.0	1.0	306.316	306.316	276.544	1.1400000000000001	0.07
3316	segments/	word	a	31.0	5.0		306.38599999999997	306.384	276.614	1.21	0.02
3317	segments/	phoneme	ah_S	31.0	5.0	0.0	306.38599999999997	306.384	276.614	1.21	0.02
3318	segments/	word	lath	31.0	6.0		306.406	306.404	276.634	1.23	0.57
3319	segments/	phoneme	oov_S	31.0	6.0	0.0	306.406	306.404	276.634	1.23	0.57
3320	segments/	silence					306.976	306.976	277.204	1.8	0.46
3321	segments/	word	and	31.0	7.0		307.436	307.436	277.664	2.26	0.24
3322	segments/	phoneme	ah_B	31.0	7.0	0.0	307.436	307.436	277.664	2.26	0.11
3323	segments/	phoneme	n_I	31.0	7.0	1.0	307.546	307.544	277.774	2.3699999999999997	0.08
3324	segments/	phoneme	d_E	31.0	7.0	2.0	307.626	307.624	277.854	2.4499999999999997	0.05
3325	segments/	word	as	31.0	8.0		307.676	307.676	277.904	2.5	0.17
3326	segments/	phoneme	eh_B	31.0	8.0	0.0	307.676	307.676	277.904	2.5	0.08
3327	segments/	phoneme	z_E	31.0	8.0	1.0	307.756	307.756	277.984	2.58	0.09
3328	segments/	word	brown	31.0	9.0		307.876	307.876	278.104	2.7	0.56
3329	segments/	phoneme	b_B	31.0	9.0	0.0	307.876	307.876	278.104	2.7	0.11
3330	segments/	phoneme	r_I	31.0	9.0	1.0	307.986	307.984	278.214	2.81	0.11
3331	segments/	phoneme	aw_I	31.0	9.0	2.0	308.096	308.096	278.324	2.92	0.25
3332	segments/	phoneme	n_E	31.0	9.0	3.0	308.346	308.344	278.574	3.17	0.09
3333	segments/	word	as	31.0	10.0		308.436	308.436	278.664	3.26	0.12
3334	segments/	phoneme	eh_B	31.0	10.0	0.0	308.436	308.436	278.664	3.26	0.07
3335	segments/	phoneme	z_E	31.0	10.0	1.0	308.506	308.504	278.734	3.3299999999999996	0.05
3336	segments/	word	a	31.0	11.0		308.556	308.556	278.784	3.38	0.08
3337	segments/	phoneme	ah_S	31.0	11.0	0.0	308.556	308.556	278.784	3.38	0.08
3338	segments/	word	nut	31.0	12.0		308.63599999999997	308.636	278.864	3.46	0.53
3339	segments/	phoneme	n_B	31.0	12.0	0.0	308.63599999999997	308.636	278.864	3.46	0.15
3340	segments/	phoneme	ah_I	31.0	12.0	1.0	308.786	308.784	279.014	3.61	0.15
3341	segments/	phoneme	t_E	31.0	12.0	2.0	308.936	308.936	279.164	3.76	0.23
3342	segments/	silence					309.228	309.228	279.448		0.852
3343	segments/	word	I	32.0	0.0		310.176	310.176	280.37999999999994	0.08	0.11
3344	segments/	phoneme	ay_S	32.0	0.0	0.0	310.176	310.176	280.37999999999994	0.08	0.11
3345	segments/	word	gave	32.0	1.0		310.286	310.284	280.48999999999995	0.19	0.2
3346	segments/	phoneme	g_B	32.0	1.0	0.0	310.286	310.284	280.48999999999995	0.19	0.08
3347	segments/	phoneme	ey_I	32.0	1.0	1.0	310.366	310.364	280.56999999999994	0.27	0.09
3348	segments/	phoneme	v_E	32.0	1.0	2.0	310.456	310.456	280.65999999999997	0.36	0.03
3349	segments/	word	him	32.0	2.0		310.486	310.484	280.68999999999994	0.39	0.13
3350	segments/	phoneme	ih_B	32.0	2.0	0.0	310.486	310.484	280.68999999999994	0.39	0.07
3351	segments/	phoneme	m_E	32.0	2.0	1.0	310.556	310.556	280.75999999999993	0.46	0.06
3352	segments/	word	a	32.0	3.0		310.616	310.616	280.81999999999994	0.52	0.05
3353	segments/	phoneme	ah_S	32.0	3.0	0.0	310.616	310.616	280.81999999999994	0.52	0.05
3354	segments/	word	short	32.0	4.0		310.666	310.664	280.86999999999995	0.57	0.28
3355	segments/	phoneme	sh_B	32.0	4.0	0.0	310.666	310.664	280.86999999999995	0.57	0.12
3356	segments/	phoneme	ao_I	32.0	4.0	1.0	310.786	310.784	280.98999999999995	0.69	0.12
3357	segments/	phoneme	r_I	32.0	4.0	2.0	310.906	310.904	281.10999999999996	0.8099999999999999	0.03
3358	segments/	phoneme	t_E	32.0	4.0	3.0	310.936	310.936	281.13999999999993	0.84	0.01
3359	segments/	word	sketch	32.0	5.0		310.956	310.956	281.15999999999997	0.86	0.42
3360	segments/	phoneme	s_B	32.0	5.0	0.0	310.956	310.956	281.15999999999997	0.86	0.13
3361	segments/	phoneme	k_I	32.0	5.0	1.0	311.086	311.084	281.28999999999996	0.99	0.08
3362	segments/	phoneme	eh_I	32.0	5.0	2.0	311.166	311.164	281.36999999999995	1.07	0.1
3363	segments/	phoneme	ch_E	32.0	5.0	3.0	311.266	311.268	281.46999999999997	1.1700000000000002	0.11
3364	segments/	word	of	32.0	6.0		311.376	311.376	281.5799999999999	1.28	0.1
3365	segments/	phoneme	ah_B	32.0	6.0	0.0	311.376	311.376	281.5799999999999	1.28	0.05
3366	segments/	phoneme	v_E	32.0	6.0	1.0	311.426	311.424	281.62999999999994	1.33	0.05
3367	segments/	word	my	32.0	7.0		311.476	311.476	281.67999999999995	1.38	0.14
3368	segments/	phoneme	m_B	32.0	7.0	0.0	311.476	311.476	281.67999999999995	1.38	0.05
3369	segments/	phoneme	ay_E	32.0	7.0	1.0	311.526	311.524	281.72999999999996	1.43	0.09
3370	segments/	word	adventures	32.0	8.0		311.616	311.616	281.81999999999994	1.52	0.54
3371	segments/	phoneme	ah_B	32.0	8.0	0.0	311.616	311.616	281.81999999999994	1.52	0.04
3372	segments/	phoneme	d_I	32.0	8.0	1.0	311.656	311.656	281.85999999999996	1.56	0.04
3373	segments/	phoneme	v_I	32.0	8.0	2.0	311.696	311.696	281.9	1.6	0.06
3374	segments/	phoneme	eh_I	32.0	8.0	3.0	311.75600000000003	311.756	281.96	1.6600000000000001	0.07
3375	segments/	phoneme	n_I	32.0	8.0	4.0	311.826	311.828	282.03	1.7300000000000002	0.07
3376	segments/	phoneme	ch_I	32.0	8.0	5.0	311.896	311.896	282.09999999999997	1.8000000000000003	0.07
3377	segments/	phoneme	er_I	32.0	8.0	6.0	311.966	311.964	282.16999999999996	1.8700000000000003	0.07
3378	segments/	phoneme	z_E	32.0	8.0	7.0	312.036	312.036	282.23999999999995	1.9400000000000004	0.12
3379	segments/	silence					312.156	312.156	282.35999999999996	2.06	0.52
3380	segments/	word	and	32.0	9.0		312.676	312.676	282.87999999999994	2.58	0.14
3381	segments/	phoneme	ah_B	32.0	9.0	0.0	312.676	312.676	282.87999999999994	2.58	0.06
3382	segments/	phoneme	n_I	32.0	9.0	1.0	312.736	312.736	282.93999999999994	2.64	0.07
3383	segments/	phoneme	d_E	32.0	9.0	2.0	312.806	312.804	283.00999999999993	2.71	0.01
3384	segments/	word	had	32.0	10.0		312.81600000000003	312.816	283.02	2.72	0.11
3385	segments/	phoneme	hh_B	32.0	10.0	0.0	312.81600000000003	312.816	283.02	2.72	0.04
3386	segments/	phoneme	ae_I	32.0	10.0	1.0	312.856	312.856	283.05999999999995	2.7600000000000002	0.01
3387	segments/	phoneme	d_E	32.0	10.0	2.0	312.866	312.864	283.06999999999994	2.77	0.06
3388	segments/	word	hardly	32.0	11.0		312.926	312.924	283.12999999999994	2.83	0.27
3389	segments/	phoneme	hh_B	32.0	11.0	0.0	312.926	312.924	283.12999999999994	2.83	0.05
3390	segments/	phoneme	aa_I	32.0	11.0	1.0	312.976	312.976	283.17999999999995	2.88	0.05
3391	segments/	phoneme	r_I	32.0	11.0	2.0	313.026	313.024	283.22999999999996	2.9299999999999997	0.01
3392	segments/	phoneme	d_I	32.0	11.0	3.0	313.036	313.036	283.23999999999995	2.9399999999999995	0.07
3393	segments/	phoneme	l_I	32.0	11.0	4.0	313.106	313.104	283.30999999999995	3.0099999999999993	0.03
3394	segments/	phoneme	iy_E	32.0	11.0	5.0	313.136	313.136	283.34	3.039999999999999	0.06
3395	segments/	word	concluded	32.0	12.0		313.196	313.196	283.4	3.1	0.53
3396	segments/	phoneme	k_B	32.0	12.0	0.0	313.196	313.196	283.4	3.1	0.04
3397	segments/	phoneme	ah_I	32.0	12.0	1.0	313.236	313.236	283.43999999999994	3.14	0.05
3398	segments/	phoneme	n_I	32.0	12.0	2.0	313.286	313.284	283.48999999999995	3.19	0.06
3399	segments/	phoneme	k_I	32.0	12.0	3.0	313.346	313.344	283.54999999999995	3.25	0.09
3400	segments/	phoneme	l_I	32.0	12.0	4.0	313.436	313.436	283.63999999999993	3.34	0.05
3401	segments/	phoneme	uw_I	32.0	12.0	5.0	313.486	313.484	283.68999999999994	3.3899999999999997	0.07
3402	segments/	phoneme	d_I	32.0	12.0	6.0	313.556	313.556	283.75999999999993	3.4599999999999995	0.05
3403	segments/	phoneme	ih_I	32.0	12.0	7.0	313.606	313.604	283.80999999999995	3.5099999999999993	0.06
3404	segments/	phoneme	d_E	32.0	12.0	8.0	313.666	313.664	283.86999999999995	3.5699999999999994	0.06
3405	segments/	word	it	32.0	13.0		313.726	313.724	283.92999999999995	3.63	0.14
3406	segments/	phoneme	ih_B	32.0	13.0	0.0	313.726	313.724	283.92999999999995	3.63	0.05
3407	segments/	phoneme	t_E	32.0	13.0	1.0	313.776	313.776	283.97999999999996	3.6799999999999997	0.09
3408	segments/	word	by	32.0	14.0		313.916	313.916	284.11999999999995	3.82	0.11
3409	segments/	phoneme	b_B	32.0	14.0	0.0	313.916	313.916	284.11999999999995	3.82	0.07
3410	segments/	phoneme	ay_E	32.0	14.0	1.0	313.986	313.984	284.18999999999994	3.8899999999999997	0.04
3411	segments/	word	the	32.0	15.0		314.026	314.024	284.22999999999996	3.93	0.12
3412	segments/	phoneme	dh_B	32.0	15.0	0.0	314.026	314.024	284.22999999999996	3.93	0.11
3413	segments/	phoneme	ah_E	32.0	15.0	1.0	314.136	314.136	284.34	4.04	0.01
3414	segments/	word	time	32.0	16.0		314.146	314.144	284.34999999999997	4.05	0.26
3415	segments/	phoneme	t_B	32.0	16.0	0.0	314.146	314.144	284.34999999999997	4.05	0.08
3416	segments/	phoneme	ay_I	32.0	16.0	1.0	314.226	314.224	284.42999999999995	4.13	0.13
3417	segments/	phoneme	m_E	32.0	16.0	2.0	314.356	314.356	284.55999999999995	4.26	0.05
3418	segments/	word	that	32.0	17.0		314.406	314.404	284.60999999999996	4.31	0.05
3419	segments/	phoneme	dh_B	32.0	17.0	0.0	314.406	314.404	284.60999999999996	4.31	0.03
3420	segments/	phoneme	ah_I	32.0	17.0	1.0	314.436	314.436	284.63999999999993	4.34	0.01
3421	segments/	phoneme	t_E	32.0	17.0	2.0	314.446	314.448	284.65	4.35	0.01
3422	segments/	word	we	32.0	18.0		314.466	314.464	284.66999999999996	4.37	0.16
3423	segments/	phoneme	w_B	32.0	18.0	0.0	314.466	314.464	284.66999999999996	4.37	0.09
3424	segments/	phoneme	iy_E	32.0	18.0	1.0	314.556	314.556	284.75999999999993	4.46	0.07
3425	segments/	word	reached	32.0	19.0		314.626	314.624	284.8299999999999	4.53	0.35
3426	segments/	phoneme	r_B	32.0	19.0	0.0	314.626	314.624	284.8299999999999	4.53	0.08
3427	segments/	phoneme	iy_I	32.0	19.0	1.0	314.706	314.704	284.90999999999997	4.61	0.1
3428	segments/	phoneme	ch_I	32.0	19.0	2.0	314.806	314.804	285.00999999999993	4.71	0.1
3429	segments/	phoneme	t_E	32.0	19.0	3.0	314.906	314.904	285.10999999999996	4.81	0.07
3430	segments/	word	our	32.0	20.0		314.996	314.996	285.19999999999993	4.9	0.15
3431	segments/	phoneme	aa_B	32.0	20.0	0.0	314.996	314.996	285.19999999999993	4.9	0.11
3432	segments/	phoneme	r_E	32.0	20.0	1.0	315.106	315.104	285.30999999999995	5.010000000000001	0.04
3433	segments/	word	destination	32.0	21.0		315.146	315.144	285.34999999999997	5.05	0.76
3434	segments/	phoneme	d_B	32.0	21.0	0.0	315.146	315.144	285.34999999999997	5.05	0.08
3435	segments/	phoneme	eh_I	32.0	21.0	1.0	315.226	315.224	285.42999999999995	5.13	0.06
3436	segments/	phoneme	s_I	32.0	21.0	2.0	315.286	315.284	285.48999999999995	5.1899999999999995	0.07
3437	segments/	phoneme	t_I	32.0	21.0	3.0	315.356	315.356	285.55999999999995	5.26	0.06
3438	segments/	phoneme	ah_I	32.0	21.0	4.0	315.416	315.416	285.61999999999995	5.319999999999999	0.04
3439	segments/	phoneme	n_I	32.0	21.0	5.0	315.456	315.456	285.65999999999997	5.359999999999999	0.08
3440	segments/	phoneme	ey_I	32.0	21.0	6.0	315.536	315.536	285.73999999999995	5.4399999999999995	0.11
3441	segments/	phoneme	sh_I	32.0	21.0	7.0	315.646	315.644	285.84999999999997	5.55	0.1
3442	segments/	phoneme	ah_I	32.0	21.0	8.0	315.746	315.744	285.94999999999993	5.6499999999999995	0.05
3443	segments/	phoneme	n_E	32.0	21.0	9.0	315.796	315.796	285.99999999999994	5.699999999999999	0.11
3444	segments/	silence					315.984	315.984	286.17199999999997		0.752
3445	segments/	word	Poor	33.0	0.0		316.752	316.752	286.924	0.0	0.38
3446	segments/	phoneme	p_B	33.0	0.0	0.0	316.752	316.752	286.924	0.0	0.13
3447	segments/	phoneme	uw_I	33.0	0.0	1.0	316.882	316.88	287.054	0.13	0.14
3448	segments/	phoneme	r_E	33.0	0.0	2.0	317.022	317.02	287.19399999999996	0.27	0.11
3449	segments/	word	devil	33.0	1.0		317.232	317.232	287.404	0.48	0.64
3450	segments/	phoneme	d_B	33.0	1.0	0.0	317.232	317.232	287.404	0.48	0.11
3451	segments/	phoneme	eh_I	33.0	1.0	1.0	317.342	317.34	287.51399999999995	0.59	0.11
3452	segments/	phoneme	v_I	33.0	1.0	2.0	317.452	317.452	287.62399999999997	0.7	0.05
3453	segments/	phoneme	ah_I	33.0	1.0	3.0	317.502	317.5	287.674	0.75	0.05
3454	segments/	phoneme	l_E	33.0	1.0	4.0	317.552	317.552	287.724	0.8	0.32
3455	segments/	silence					317.872	317.872	288.044	1.12	0.22
3456	segments/	word	he	33.0	2.0		318.092	318.092	288.26399999999995	1.34	0.17
3457	segments/	phoneme	hh_B	33.0	2.0	0.0	318.092	318.092	288.26399999999995	1.34	0.09
3458	segments/	phoneme	iy_E	33.0	2.0	1.0	318.182	318.18	288.354	1.4300000000000002	0.08
3459	segments/	word	said	33.0	3.0		318.262	318.26	288.43399999999997	1.51	0.31
3460	segments/	phoneme	s_B	33.0	3.0	0.0	318.262	318.26	288.43399999999997	1.51	0.09
3461	segments/	phoneme	eh_I	33.0	3.0	1.0	318.35200000000003	318.352	288.524	1.6	0.09
3462	segments/	phoneme	d_E	33.0	3.0	2.0	318.442	318.44	288.614	1.6900000000000002	0.13
